model,method,run,rmsd,kld,TP,FP,TN,FN,n_states,n_attractors,update_scheme
n010_032.bnet,random_mc,7,0.4741856925360752,0.6187346472690747,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,8,0.4650860806978732,0.6016076639877346,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,9,0.46770717334674267,0.6065037829899521,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,10,0.4874456952165277,0.6443198011202479,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,11,0.4511234827563456,0.5759492173225147,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,12,0.46515398281844705,0.6017415105993297,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,13,0.4574992410436935,0.587553897047008,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,14,0.46770717334674267,0.6065037829899521,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,15,0.45544466945917317,0.5837557305928814,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,16,0.4756465803740079,0.6215296065210033,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,17,0.45953089020571236,0.5906761066004278,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,18,0.46966217830308105,0.6101890115964053,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,19,0.46770717334674267,0.6065037829899521,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,20,0.47316898555261305,0.6167982733068386,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,21,0.47362536635438035,0.6176916141714499,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,22,0.46770717334674267,0.6065037829899521,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,23,0.47598581911649424,0.6225418449452815,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,24,0.4490658707249973,0.571858706431761,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,25,0.4850096648521553,0.640260053046602,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,26,0.4561310727801336,0.5850257688587668,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,27,0.4596194077712559,0.5913677123632557,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,28,0.46770717334674267,0.6065037829899521,16,14,2,0,16,2,asynchronous
n010_032.bnet,random_mc,29,0.47435732533601765,0.6190964279438731,16,14,2,0,16,2,asynchronous
n010_033.bnet,sd_mc,,0.0,0.0,8,0,8,0,8,2,asynchronous
n010_033.bnet,null_mc,,0.3535533905932738,0.34657359027997264,8,4,4,0,8,2,asynchronous
n010_033.bnet,ref,,0.5,0.6931471805599453,8,8,0,0,8,2,asynchronous
n010_033.bnet,random_mc,0,0.31134992453861954,0.2878752091099077,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,1,0.31134992453861954,0.2878752091099077,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,2,0.31134992453861954,0.2878752091099077,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,3,0.3535533905932738,0.34657359027997264,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,4,0.0,0.0,8,0,8,0,8,2,asynchronous
n010_033.bnet,random_mc,5,0.31134992453861954,0.2878752091099077,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,6,0.3535533905932738,0.34657359027997264,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,7,0.0,0.0,8,0,8,0,8,2,asynchronous
n010_033.bnet,random_mc,8,0.3535533905932738,0.34657359027997264,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,9,0.31134992453861954,0.2878752091099077,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,10,0.3535533905932738,0.34657359027997264,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,11,0.31134992453861954,0.2878752091099077,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,12,0.31134992453861954,0.2878752091099077,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,13,0.3535533905932738,0.34657359027997264,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,14,0.3535533905932738,0.34657359027997264,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,15,0.3535533905932738,0.34657359027997264,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,16,0.0,0.0,8,0,8,0,8,2,asynchronous
n010_033.bnet,random_mc,17,0.31134992453861954,0.2878752091099077,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,18,0.3535533905932738,0.34657359027997264,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,19,0.31134992453861954,0.2878752091099077,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,20,0.0,0.0,8,0,8,0,8,2,asynchronous
n010_033.bnet,random_mc,21,0.31134992453861954,0.2878752091099077,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,22,0.31134992453861954,0.2878752091099077,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,23,0.3535533905932738,0.34657359027997264,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,24,0.31134992453861954,0.2878752091099077,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,25,0.3535533905932738,0.34657359027997264,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,26,0.31134992453861954,0.2878752091099077,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,27,0.31134992453861954,0.2878752091099077,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,28,0.3535533905932738,0.34657359027997264,8,4,4,0,8,2,asynchronous
n010_033.bnet,random_mc,29,0.3535533905932738,0.34657359027997264,8,4,4,0,8,2,asynchronous
n010_034.bnet,sd_mc,,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,null_mc,,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,ref,,0.5,0.6931471805599453,2,2,0,0,2,2,asynchronous
n010_034.bnet,random_mc,0,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,1,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,2,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,3,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,4,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,5,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,6,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,7,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,8,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,9,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,10,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,11,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,12,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,13,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,14,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,15,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,16,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,17,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,18,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,19,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,20,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,21,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,22,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,23,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,24,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,25,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,26,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,27,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,28,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_034.bnet,random_mc,29,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_035.bnet,sd_mc,,0.0,0.0,32,0,96,0,32,4,asynchronous
n010_035.bnet,null_mc,,0.34105636549468543,0.8599194755575549,32,60,36,0,32,4,asynchronous
n010_035.bnet,ref,,0.4330127018922193,1.3862943611198906,32,96,0,0,32,4,asynchronous
n010_035.bnet,random_mc,0,0.3322585017770093,0.8276207038969166,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,1,0.3370863692152308,0.8406809610162357,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,2,0.328466508367043,0.7811554636530997,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,3,0.3340869763170851,0.817288514294521,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,4,0.3344488413644356,0.8288955934519984,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,5,0.3309519930057719,0.8147754076438103,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,6,0.32311646980362135,0.7769828554780596,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,7,0.3243746048588634,0.7489859759945214,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,8,0.32328837335002036,0.7762379965379389,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,9,0.341162498582911,0.859934138446922,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,10,0.33714994266765935,0.8456437624657756,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,11,0.32667848101859676,0.7595189745457094,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,12,0.31677116859107685,0.7380560306819912,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,13,0.3347654456067043,0.8247535678014744,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,14,0.33644603888149227,0.8403019587207772,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,15,0.33589259982896846,0.8392328163038976,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,16,0.32840534488374223,0.7865218000802972,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,17,0.33048827998051283,0.7927036651765713,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,18,0.3333563264581,0.8164921103056317,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,19,0.33119507230536643,0.8031393924877419,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,20,0.33167081237992946,0.8168209165918572,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,21,0.3321965386466789,0.8095959166491669,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,22,0.31776098110217954,0.7414553359872923,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,23,0.338612460421663,0.8472126574204061,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,24,0.3376943061484652,0.8430364260096872,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,25,0.3066901674698227,0.7071831408243988,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,26,0.3410552759913606,0.8539069207703851,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,27,0.33071577185413487,0.7943709013271847,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,28,0.3341184266862954,0.8231164843907565,32,60,36,0,32,4,asynchronous
n010_035.bnet,random_mc,29,0.3247582871508114,0.7701721459385422,32,60,36,0,32,4,asynchronous
n010_036.bnet,sd_mc,,0.04844006888117749,0.011397325429277134,100,0,156,0,64,4,asynchronous
n010_036.bnet,null_mc,,0.3340793574849527,0.8928922651051023,100,126,30,0,64,4,asynchronous
n010_036.bnet,ref,,0.3679203964770512,1.0694673119723652,100,156,0,0,64,4,asynchronous
n010_036.bnet,random_mc,0,0.31392716714389696,0.7995318297524427,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,1,0.3278281195979894,0.8641260092034917,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,2,0.30369425030271213,0.7435459688403259,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,3,0.31809540914163187,0.8195664581110104,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,4,0.31297252985967505,0.7917493701470795,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,5,0.31650638096714323,0.797037488154235,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,6,0.32056749458989064,0.8195172038985696,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,7,0.3138522832398812,0.7953804671409469,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,8,0.3199734114132545,0.8284741644449125,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,9,0.3184317008235068,0.8151087171539485,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,10,0.3144401814120289,0.7939728165800712,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,11,0.3294966649824271,0.8762366386275043,100,123,33,0,64,4,asynchronous
n010_036.bnet,random_mc,12,0.3245612207703961,0.8369642055479921,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,13,0.3237644718915481,0.8471895331295815,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,14,0.3313435009875661,0.883125350072349,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,15,0.31907660239539787,0.8263548481511247,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,16,0.3152416970094583,0.802237442576081,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,17,0.3322953564594318,0.8913072285503738,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,18,0.3000851495780347,0.7349107224011704,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,19,0.31827968830683684,0.8158543038444834,100,123,33,0,64,4,asynchronous
n010_036.bnet,random_mc,20,0.31626524984867166,0.8025579548058188,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,21,0.32383081853763873,0.8466533672782467,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,22,0.31109575601212464,0.7847964605567808,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,23,0.33049058435725664,0.8753396363464102,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,24,0.31914001974801515,0.8205929924479327,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,25,0.30819525065697917,0.7665040132745871,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,26,0.3285802742237542,0.8510723957636045,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,27,0.3201522953194219,0.8257856698563882,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,28,0.30779547411052094,0.7640962482058657,100,126,30,0,64,4,asynchronous
n010_036.bnet,random_mc,29,0.3229062846769092,0.837886024256699,100,126,30,0,64,4,asynchronous
n010_040.bnet,sd_mc,,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,null_mc,,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,ref,,0.4330127018922193,1.3862943611198906,4,12,0,0,4,4,asynchronous
n010_040.bnet,random_mc,0,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,1,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,2,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,3,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,4,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,5,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,6,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,7,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,8,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,9,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,10,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,11,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,12,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,13,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,14,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,15,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,16,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,17,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,18,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,19,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,20,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,21,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,22,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,23,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,24,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,25,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,26,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,27,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,28,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_040.bnet,random_mc,29,0.0,0.0,4,0,12,0,4,4,asynchronous
n010_043.bnet,sd_mc,,0.0,0.0,256,0,256,0,256,2,asynchronous
n010_043.bnet,null_mc,,0.6368082109086367,1.1752841806634664,256,191,65,0,256,2,asynchronous
n010_043.bnet,ref,,0.5,0.6931471805599453,256,256,0,0,256,2,asynchronous
n010_043.bnet,random_mc,0,0.6396625874548124,1.1977718036768097,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,1,0.6372960153636147,1.178857673455978,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,2,0.6354447830251825,1.1658611291619485,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,3,0.633729743754969,1.1540700743213668,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,4,0.6367965688727263,1.1752791738207136,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,5,0.6336710357846167,1.1547434499074773,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,6,0.6361655474430782,1.1707796242615496,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,7,0.6389171679859146,1.1913453039086075,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,8,0.6353612130457987,1.1656026589332824,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,9,0.6339621637967731,1.15594765218429,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,10,0.6367768143125334,1.1750956739822356,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,11,0.6378068377738022,1.1830563498380742,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,12,0.6346770386982006,1.1607027791634277,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,13,0.636929302426155,1.1762858108316614,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,14,0.6382548835811137,1.1862417529404468,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,15,0.6359507700131168,1.1693479447582662,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,16,0.6359710885711555,1.1695742602328276,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,17,0.6371625895418603,1.1784209862697699,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,18,0.6384140634715476,1.1871549533404224,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,19,0.6373034589153589,1.1788912776750777,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,20,0.6357841416361862,1.168068448690595,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,21,0.6365133951027216,1.1735079614204866,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,22,0.6367914140656925,1.1751728793159413,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,23,0.6345067711056264,1.1594800638053142,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,24,0.6373550800252189,1.1793588806185107,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,25,0.6368836628203091,1.176123096478761,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,26,0.6349836895576499,1.1631849713420577,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,27,0.6368394124122779,1.1761028924264696,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,28,0.6356427761466912,1.167526314367726,256,191,65,0,256,2,asynchronous
n010_043.bnet,random_mc,29,0.63378421384114,1.1545819110655975,256,191,65,0,256,2,asynchronous
n010_048.bnet,sd_mc,,0.22199782927641262,0.11308460395066017,760,0,264,0,512,2,asynchronous
n010_048.bnet,null_mc,,0.37463922436838265,0.38523003765548636,760,262,2,0,512,2,asynchronous
n010_048.bnet,ref,,0.39490431262002806,0.417207049360545,760,264,0,0,512,2,asynchronous
n010_048.bnet,random_mc,0,0.36354486831883176,0.36875081209906957,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,1,0.37449635891541877,0.38501409569403505,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,2,0.3618265346455539,0.3662322284660257,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,3,0.37475538157247557,0.38540416458697335,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,4,0.3788947688694926,0.39166063368322634,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,5,0.3782845810090099,0.39073461633133544,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,6,0.38472608870142394,0.4005783695104892,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,7,0.37286608033331164,0.38256752852454534,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,8,0.3590736931605192,0.3622179924890088,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,9,0.3687708496564396,0.37646131859485654,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,10,0.3832703119410163,0.39834018365790197,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,11,0.3788425940952877,0.39158130799356367,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,12,0.3748142928181132,0.385492140583938,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,13,0.37069232011098396,0.37932101369259896,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,14,0.37941600404844894,0.3924525083881412,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,15,0.3621269812456816,0.3666725475656115,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,16,0.37496496318473266,0.3857192384601008,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,17,0.3768948185042169,0.38862962674592666,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,18,0.38245523913004564,0.3970909946808885,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,19,0.37633804901707574,0.3877891195001766,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,20,0.3771958748132553,0.3890856425488355,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,21,0.37142914116661035,0.3804198602981109,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,22,0.3734151167084142,0.38339138187108784,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,23,0.3807538897120464,0.3944895887403681,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,24,0.3756938835572374,0.386817718928836,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,25,0.3782286767662201,0.390649900454669,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,26,0.36524905106992595,0.3712548498321782,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,27,0.371618416525305,0.38070267991389145,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,28,0.381245108652,0.39523973290642817,760,262,2,0,512,2,asynchronous
n010_048.bnet,random_mc,29,0.371858939812438,0.3810615687822989,760,262,2,0,512,2,asynchronous
n010_049.bnet,sd_mc,,0.15438257834000052,0.12943817450978934,1180,12,856,0,512,4,asynchronous
n010_049.bnet,null_mc,,0.2934021236756272,0.7347626765849732,1180,856,12,0,512,4,asynchronous
n010_049.bnet,ref,,0.2981666256556718,0.7560952473535674,1180,868,0,0,512,4,asynchronous
n010_049.bnet,random_mc,0,0.2918348269302786,0.7273928792646276,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,1,0.2912084792574598,0.7252453513633119,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,2,0.293852650139827,0.736660205180379,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,3,0.29282150277487673,0.7319335588901159,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,4,0.2940016706565709,0.7376870389256389,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,5,0.29550855258407666,0.7447150451535185,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,6,0.29228713329349926,0.7292463758703718,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,7,0.29097705397619483,0.7233856903234583,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,8,0.29341929787727167,0.734621817778313,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,9,0.29252514948694525,0.730866444510478,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,10,0.29302495695748015,0.7326372103178302,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,11,0.2936475615608664,0.7359111240549556,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,12,0.2921309315107805,0.7291077258003494,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,13,0.29102117071125966,0.7243315087302798,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,14,0.2935340522057075,0.7354783492449215,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,15,0.29120436743761036,0.7247534420887725,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,16,0.29361311405814655,0.7355907878768368,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,17,0.291878104613648,0.7283701374140643,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,18,0.2924606672061874,0.730524724185823,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,19,0.29274106732106747,0.7322216771502483,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,20,0.29220363879017863,0.7292575506632684,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,21,0.2921532464384445,0.7289463031230816,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,22,0.2929722442511347,0.7324829923435388,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,23,0.29185907850958764,0.7277216826659751,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,24,0.2935033742698568,0.7354151892786086,1180,856,12,0,512,4,asynchronous
n010_049.bnet,random_mc,25,0.2919691327384561,0.7280262026512562,1180,856,12,0,512,4,asynchronous
